Order_ID,Order_Date,Customer_Name,Segment,Product_Name,Category,Region,Quantity,Discount,Sales,Profit
ORD-01051,2024-04-25,Customer_173,Home Office,Laptop,Technology,East,5,0.1,285732.94,33968.75
ORD-01052,2024-07-20,Customer_144,Corporate,Laptop,Technology,North,5,0.2,280649.71,-62.6
ORD-01053,2024-03-07,Customer_236,Consumer,Office Chair,Furniture,North,6,0.25,43946.14,-3326.02
ORD-01054,2025-01-26,Customer_165,Home Office,Webcam,Technology,West,3,0.0,8242.6,1578.21
ORD-01055,2024-09-12,Customer_114,Consumer,Bookshelf,Furniture,South,5,0.25,27376.23,-1642.95
ORD-01056,2025-02-05,Customer_011,Consumer,Headphones,Technology,South,4,0.05,12663.76,2670.23
ORD-01057,2025-06-22,Customer_270,Home Office,Monitor,Technology,North,7,0.1,109304.3,10785.75
ORD-01058,2025-01-27,Customer_097,Consumer,Headphones,Technology,West,2,0.1,6353.02,1061.28
ORD-01059,2025-02-24,Customer_064,Corporate,Webcam,Technology,East,4,0.2,10055.55,568.92
ORD-01060,2025-04-25,Customer_062,Home Office,Mouse,Technology,East,4,0.2,3810.42,215.18
ORD-01061,2024-05-24,Customer_149,Consumer,Laptop,Technology,East,5,0.2,243709.75,-3272.25
ORD-01062,2025-03-13,Customer_250,Home Office,Office Chair,Furniture,South,7,0.15,55857.93,3548.37
ORD-01063,2024-11-12,Customer_108,Consumer,Notebook,Office Supplies,South,4,0.05,1029.11,225.44
ORD-01064,2025-06-05,Customer_015,Consumer,Folders,Office Supplies,West,6,0.15,1153.92,186.69
ORD-01065,2024-12-23,Customer_095,Consumer,Bookshelf,Furniture,South,5,0.1,36742.89,2045.28
ORD-01066,2025-06-17,Customer_035,Home Office,Mouse,Technology,East,6,0.15,6098.1,469.77
ORD-01067,2025-10-23,Customer_002,Home Office,Notebook,Office Supplies,East,3,0.05,666.93,150.09
ORD-01068,2024-05-09,Customer_107,Home Office,Mouse,Technology,South,3,0.1,3166.97,417.57
ORD-01069,2024-07-19,Customer_273,Consumer,Keyboard,Technology,South,3,0.1,7312.12,949.54
ORD-01070,2024-08-02,Customer_080,Corporate,Headphones,Technology,South,3,0.0,9787.53,2445.4
ORD-01071,2025-12-30,Customer_033,Corporate,Webcam,Technology,South,1,0.2,2517.01,95.86
ORD-01072,2025-04-28,Customer_151,Consumer,Printer Paper,Office Supplies,East,1,0.2,337.55,35.12
ORD-01073,2025-06-20,Customer_255,Home Office,Printer Paper,Office Supplies,East,5,0.15,1944.49,283.8
ORD-01074,2024-02-13,Customer_215,Corporate,Printer Paper,Office Supplies,South,4,0.1,1740.01,328.8
ORD-01075,2024-01-15,Customer_106,Consumer,Pen Set,Office Supplies,East,4,0.1,604.83,132.99
ORD-01076,2025-07-23,Customer_115,Corporate,Monitor,Technology,East,6,0.0,99595.62,24476.93
ORD-01077,2024-02-03,Customer_289,Consumer,Keyboard,Technology,East,6,0.1,14371.14,2285.55
ORD-01078,2025-11-21,Customer_195,Consumer,Monitor,Technology,South,2,0.25,27274.25,-649.26
ORD-01079,2024-02-09,Customer_003,Consumer,Bookshelf,Furniture,South,5,0.2,33096.19,-280.09
ORD-01080,2025-05-13,Customer_090,Home Office,Desk,Furniture,East,1,0.05,15259.59,1673.65
ORD-01081,2024-08-02,Customer_132,Consumer,Folders,Office Supplies,North,1,0.05,225.05,60.81
ORD-01082,2025-10-23,Customer_196,Home Office,Cabinet,Furniture,North,1,0.25,8236.19,-667.34
ORD-01083,2025-12-17,Customer_009,Home Office,Laptop,Technology,West,5,0.0,316353.02,74364.23
ORD-01084,2024-04-27,Customer_167,Corporate,Folders,Office Supplies,East,3,0.1,551.91,92.8
ORD-01085,2024-11-16,Customer_272,Consumer,Stapler,Office Supplies,South,5,0.2,1274.68,116.8
ORD-01086,2024-08-06,Customer_122,Corporate,Folders,Office Supplies,East,4,0.15,822.52,98.79
ORD-01087,2025-02-22,Customer_296,Home Office,Mouse,Technology,South,1,0.2,876.52,34.04
ORD-01088,2025-07-14,Customer_201,Corporate,Folders,Office Supplies,South,1,0.1,194.17,34.99
ORD-01089,2025-05-14,Customer_254,Corporate,Desk,Furniture,East,7,0.05,104575.69,17151.98
ORD-01090,2024-10-31,Customer_285,Consumer,Notebook,Office Supplies,West,2,0.25,341.17,4.78
ORD-01091,2025-05-27,Customer_174,Home Office,Bookshelf,Furniture,East,5,0.0,36020.63,6490.99
ORD-01092,2025-02-22,Customer_010,Consumer,Folders,Office Supplies,East,1,0.25,159.3,3.87
ORD-01093,2024-07-04,Customer_116,Consumer,Stapler,Office Supplies,North,3,0.05,889.24,198.05
ORD-01094,2025-01-20,Customer_065,Consumer,Pen Set,Office Supplies,South,4,0.2,609.8,48.84
ORD-01095,2025-02-06,Customer_298,Consumer,Laptop,Technology,South,2,0.15,120117.97,13019.39
ORD-01096,2025-07-17,Customer_190,Consumer,Bookshelf,Furniture,West,3,0.1,23725.14,2672.87
ORD-01097,2024-10-20,Customer_159,Consumer,Folders,Office Supplies,East,1,0.05,228.38,49.59
ORD-01098,2025-12-28,Customer_136,Corporate,Table,Furniture,South,4,0.2,40533.29,-2124.8
ORD-01099,2025-05-06,Customer_111,Consumer,Printer Paper,Office Supplies,South,3,0.0,1329.42,379.26
ORD-01100,2024-06-29,Customer_096,Corporate,Pen Set,Office Supplies,South,3,0.2,398.42,37.62
ORD-01101,2025-01-20,Customer_193,Corporate,Notebook,Office Supplies,North,7,0.1,1577.98,347.82
ORD-01102,2024-09-29,Customer_131,Corporate,Bookshelf,Furniture,East,1,0.2,6305.27,-21.02
ORD-01103,2024-02-03,Customer_250,Corporate,Monitor,Technology,West,2,0.2,28441.67,1385.18
ORD-01104,2024-02-11,Customer_257,Consumer,Table,Furniture,South,6,0.1,69822.28,7397.57
ORD-01105,2024-04-20,Customer_132,Corporate,Stapler,Office Supplies,South,6,0.05,1621.4,360.76
ORD-01106,2025-06-23,Customer_028,Consumer,Desk,Furniture,East,2,0.1,27041.51,2486.78
ORD-01107,2025-10-26,Customer_175,Corporate,Table,Furniture,East,5,0.1,64822.16,6764.43
ORD-01108,2025-09-17,Customer_271,Consumer,Table,Furniture,South,2,0.2,22061.7,-1291.45
ORD-01109,2024-01-21,Customer_170,Consumer,Office Chair,Furniture,East,4,0.05,37223.74,5724.27
ORD-01110,2025-04-08,Customer_219,Consumer,Pen Set,Office Supplies,South,6,0.1,1064.87,199.93
ORD-01111,2024-03-08,Customer_286,Consumer,Office Chair,Furniture,North,5,0.15,37696.19,2201.83
ORD-01112,2024-05-27,Customer_229,Corporate,Table,Furniture,East,1,0.05,13313.07,2076.45
ORD-01113,2025-12-05,Customer_254,Corporate,Keyboard,Technology,West,7,0.1,14927.98,1770.06
ORD-01114,2024-05-09,Customer_191,Consumer,Mouse,Technology,West,7,0.2,6374.89,-27.59
ORD-01115,2024-07-16,Customer_242,Consumer,Keyboard,Technology,North,5,0.05,11835.57,2333.43
ORD-01116,2025-07-24,Customer_284,Consumer,Stapler,Office Supplies,East,3,0.0,833.93,229.24
ORD-01117,2024-07-01,Customer_096,Corporate,Stapler,Office Supplies,East,4,0.1,1114.41,189.16
ORD-01118,2025-04-18,Customer_096,Corporate,Printer Paper,Office Supplies,East,7,0.05,3284.49,853.57
ORD-01119,2024-04-17,Customer_056,Home Office,Stapler,Office Supplies,South,5,0.25,1166.85,83.4
ORD-01120,2025-03-16,Customer_079,Consumer,Cabinet,Furniture,South,2,0.15,21384.75,1039.94
ORD-01121,2024-07-15,Customer_180,Consumer,Folders,Office Supplies,South,4,0.0,840.69,235.05
ORD-01122,2024-06-05,Customer_165,Corporate,Pen Set,Office Supplies,South,2,0.2,292.68,29.62
ORD-01123,2025-08-01,Customer_073,Consumer,Monitor,Technology,West,3,0.2,45283.9,733.41
ORD-01124,2024-04-02,Customer_224,Consumer,Notebook,Office Supplies,East,1,0.1,203.28,44.76
ORD-01125,2025-05-21,Customer_013,Consumer,Printer Paper,Office Supplies,East,7,0.05,2743.23,657.17
ORD-01126,2025-04-18,Customer_292,Corporate,Notebook,Office Supplies,North,1,0.25,179.0,13.63
ORD-01127,2025-06-01,Customer_108,Consumer,Monitor,Technology,East,5,0.05,80700.81,13348.55
ORD-01128,2025-01-25,Customer_031,Home Office,Cabinet,Furniture,North,3,0.0,35160.84,5969.4
ORD-01129,2024-02-24,Customer_092,Home Office,Bookshelf,Furniture,North,7,0.05,54515.42,5784.21
ORD-01130,2025-11-27,Customer_186,Consumer,Cabinet,Furniture,East,3,0.2,28851.98,-395.22
ORD-01131,2024-04-12,Customer_263,Consumer,Folders,Office Supplies,North,4,0.25,723.41,7.56
ORD-01132,2025-11-09,Customer_196,Consumer,Office Chair,Furniture,West,5,0.1,43040.71,3587.67
ORD-01133,2024-05-21,Customer_133,Consumer,Webcam,Technology,North,6,0.0,18694.27,4350.65
ORD-01134,2024-02-21,Customer_187,Consumer,Mouse,Technology,West,2,0.05,2149.91,423.01
ORD-01135,2025-03-30,Customer_109,Consumer,Monitor,Technology,North,6,0.15,92051.0,6923.28
ORD-01136,2025-11-11,Customer_087,Consumer,Monitor,Technology,East,7,0.25,97434.97,-4821.11
ORD-01137,2024-02-12,Customer_204,Home Office,Webcam,Technology,North,6,0.05,16266.72,3333.14
ORD-01138,2024-04-13,Customer_208,Consumer,Webcam,Technology,East,2,0.15,4753.98,281.87
ORD-01139,2025-09-11,Customer_013,Consumer,Printer Paper,Office Supplies,East,3,0.15,1067.18,161.41
ORD-01140,2025-07-23,Customer_252,Home Office,Notebook,Office Supplies,North,6,0.25,1215.7,53.85
ORD-01141,2025-10-16,Customer_292,Home Office,Pen Set,Office Supplies,North,3,0.2,406.25,27.61
ORD-01142,2025-05-01,Customer_169,Home Office,Table,Furniture,West,2,0.25,19294.53,-2415.06
ORD-01143,2024-09-04,Customer_144,Consumer,Office Chair,Furniture,North,4,0.05,37292.18,4950.38
ORD-01144,2024-07-21,Customer_233,Consumer,Webcam,Technology,West,6,0.15,15439.2,914.05
ORD-01145,2025-03-05,Customer_216,Home Office,Table,Furniture,North,4,0.15,46280.74,3411.26
ORD-01146,2025-07-11,Customer_100,Corporate,Desk,Furniture,East,3,0.15,35918.95,1922.97
ORD-01147,2024-10-28,Customer_147,Consumer,Webcam,Technology,North,6,0.1,16943.67,1716.28
ORD-01148,2025-03-07,Customer_170,Consumer,Printer Paper,Office Supplies,North,2,0.05,769.69,169.26
ORD-01149,2024-12-25,Customer_252,Consumer,Printer Paper,Office Supplies,North,2,0.0,883.91,230.17
ORD-01150,2025-11-10,Customer_215,Consumer,Printer Paper,Office Supplies,South,5,0.25,1704.24,43.02
ORD-01151,2025-07-02,Customer_211,Home Office,Pen Set,Office Supplies,South,6,0.25,824.36,28.09
ORD-01152,2025-06-02,Customer_194,Home Office,Desk,Furniture,West,1,0.05,14375.71,1713.14
ORD-01153,2024-04-24,Customer_124,Consumer,Table,Furniture,South,4,0.0,61380.8,11353.34
ORD-01154,2024-06-14,Customer_296,Consumer,Mouse,Technology,West,6,0.1,5843.44,883.44
ORD-01155,2025-12-23,Customer_185,Consumer,Table,Furniture,East,5,0.0,71084.18,14539.53
ORD-01156,2025-11-16,Customer_139,Consumer,Table,Furniture,West,5,0.0,67747.96,14127.45
ORD-01157,2025-12-23,Customer_258,Consumer,Monitor,Technology,West,1,0.0,18104.39,4037.06
ORD-01158,2024-05-25,Customer_225,Consumer,Webcam,Technology,West,4,0.15,10606.33,1242.43
ORD-01159,2025-09-05,Customer_181,Corporate,Pen Set,Office Supplies,West,3,0.05,488.39,105.02
ORD-01160,2024-04-02,Customer_175,Home Office,Headphones,Technology,West,2,0.05,6513.2,1069.09
ORD-01161,2025-02-26,Customer_059,Corporate,Desk,Furniture,West,7,0.25,76484.72,-6599.2
ORD-01162,2025-03-20,Customer_195,Consumer,Stapler,Office Supplies,North,7,0.25,1669.59,25.21
ORD-01163,2024-11-02,Customer_014,Corporate,Pen Set,Office Supplies,North,1,0.2,138.92,16.07
ORD-01164,2024-07-25,Customer_182,Consumer,Monitor,Technology,South,6,0.15,87314.87,9072.44
ORD-01165,2024-03-08,Customer_157,Corporate,Headphones,Technology,West,2,0.15,6408.92,469.49
ORD-01166,2025-09-28,Customer_073,Consumer,Webcam,Technology,South,6,0.05,16728.98,2935.37
ORD-01167,2024-06-11,Customer_202,Consumer,Monitor,Technology,South,3,0.15,50270.75,5238.17
ORD-01168,2025-12-05,Customer_178,Corporate,Keyboard,Technology,West,2,0.1,4117.96,436.75
ORD-01169,2025-02-21,Customer_118,Corporate,Stapler,Office Supplies,North,2,0.05,599.11,144.7
ORD-01170,2024-10-18,Customer_113,Home Office,Laptop,Technology,East,7,0.1,419652.42,47176.16
ORD-01171,2025-09-12,Customer_278,Consumer,Headphones,Technology,West,5,0.25,13175.27,-663.75
ORD-01172,2024-11-23,Customer_007,Consumer,Pen Set,Office Supplies,South,3,0.25,385.49,12.66
ORD-01173,2024-09-27,Customer_101,Consumer,Pen Set,Office Supplies,West,5,0.15,835.52,131.83
ORD-01174,2025-05-02,Customer_072,Corporate,Webcam,Technology,West,2,0.0,6422.32,1383.26
ORD-01175,2025-08-15,Customer_236,Consumer,Keyboard,Technology,West,7,0.05,18024.43,3500.13
ORD-01176,2025-05-24,Customer_285,Consumer,Office Chair,Furniture,West,1,0.15,7238.22,418.13
ORD-01177,2025-03-19,Customer_034,Home Office,Table,Furniture,South,1,0.25,10542.1,-1139.23
ORD-01178,2024-02-13,Customer_299,Home Office,Pen Set,Office Supplies,West,2,0.1,352.76,78.05
ORD-01179,2024-02-23,Customer_016,Consumer,Office Chair,Furniture,West,1,0.1,7514.19,541.67
ORD-01180,2025-05-17,Customer_231,Consumer,Table,Furniture,North,4,0.05,55960.96,7397.37
ORD-01181,2024-03-01,Customer_282,Home Office,Desk,Furniture,North,3,0.15,41803.74,74.87
ORD-01182,2025-06-17,Customer_147,Consumer,Notebook,Office Supplies,East,7,0.0,1916.17,511.57
ORD-01183,2024-09-28,Customer_225,Consumer,Pen Set,Office Supplies,East,6,0.25,781.07,32.89
ORD-01184,2024-10-14,Customer_032,Corporate,Mouse,Technology,South,5,0.0,5881.32,1141.61
ORD-01185,2024-07-01,Customer_285,Corporate,Keyboard,Technology,East,7,0.1,14202.11,1708.35
ORD-01186,2025-05-06,Customer_001,Consumer,Printer Paper,Office Supplies,West,7,0.05,3115.07,774.36
ORD-01187,2024-12-04,Customer_036,Corporate,Pen Set,Office Supplies,East,6,0.15,948.72,153.41
ORD-01188,2025-10-15,Customer_010,Consumer,Webcam,Technology,West,3,0.05,8045.07,1414.68
ORD-01189,2025-09-27,Customer_129,Consumer,Table,Furniture,North,6,0.0,84741.95,17680.82
ORD-01190,2025-09-24,Customer_210,Consumer,Folders,Office Supplies,South,6,0.15,1189.62,183.91
ORD-01191,2025-04-12,Customer_176,Consumer,Monitor,Technology,North,5,0.05,88662.41,13955.47
ORD-01192,2024-10-19,Customer_050,Corporate,Office Chair,Furniture,North,4,0.15,31651.65,1471.82
ORD-01193,2025-01-07,Customer_043,Corporate,Table,Furniture,North,6,0.0,76452.58,11735.69
ORD-01194,2025-08-12,Customer_158,Consumer,Table,Furniture,East,4,0.2,46365.04,302.64
ORD-01195,2024-04-27,Customer_271,Consumer,Table,Furniture,North,5,0.1,61398.44,5217.51
ORD-01196,2024-03-28,Customer_101,Corporate,Folders,Office Supplies,West,4,0.0,866.26,240.12
ORD-01197,2024-10-22,Customer_173,Corporate,Monitor,Technology,West,4,0.15,65317.59,5814.78
ORD-01198,2024-12-28,Customer_033,Corporate,Bookshelf,Furniture,East,2,0.05,14202.55,2055.45
ORD-01199,2025-03-01,Customer_170,Consumer,Webcam,Technology,South,5,0.15,12584.13,1084.65
ORD-01200,2024-02-14,Customer_165,Corporate,Headphones,Technology,South,5,0.2,15351.41,29.65
ORD-01201,2024-05-03,Customer_251,Corporate,Bookshelf,Furniture,East,4,0.25,25561.49,-1690.34
ORD-01202,2025-10-04,Customer_206,Corporate,Headphones,Technology,West,7,0.1,22654.07,3343.5
ORD-01203,2025-08-27,Customer_258,Home Office,Laptop,Technology,South,7,0.05,397110.68,76796.76
ORD-01204,2025-04-23,Customer_103,Home Office,Webcam,Technology,East,2,0.1,5713.24,867.14
ORD-01205,2025-03-08,Customer_008,Consumer,Table,Furniture,East,2,0.2,23050.86,-1073.52
ORD-01206,2024-11-02,Customer_282,Corporate,Cabinet,Furniture,South,3,0.0,37901.78,7300.22
ORD-01207,2024-10-28,Customer_007,Home Office,Monitor,Technology,South,6,0.1,100700.13,16146.71
ORD-01208,2025-11-18,Customer_046,Consumer,Headphones,Technology,West,7,0.25,17264.62,-85.77
ORD-01209,2025-10-13,Customer_166,Corporate,Webcam,Technology,South,5,0.25,11599.92,-616.87
ORD-01210,2025-04-21,Customer_117,Corporate,Table,Furniture,North,1,0.1,12656.65,1253.42
ORD-01211,2025-08-08,Customer_008,Consumer,Keyboard,Technology,North,6,0.05,13485.46,2153.14
ORD-01212,2024-07-23,Customer_006,Home Office,Bookshelf,Furniture,North,1,0.0,8523.13,1505.84
ORD-01213,2025-09-03,Customer_020,Home Office,Cabinet,Furniture,East,6,0.2,60004.99,-58.57
ORD-01214,2024-10-22,Customer_182,Home Office,Table,Furniture,West,7,0.1,82194.0,4823.88
ORD-01215,2024-01-05,Customer_234,Consumer,Mouse,Technology,South,6,0.0,7342.18,1532.32
ORD-01216,2025-02-19,Customer_284,Consumer,Desk,Furniture,South,2,0.2,22982.61,-628.87
ORD-01217,2025-12-01,Customer_169,Consumer,Printer Paper,Office Supplies,South,1,0.25,314.74,11.37
ORD-01218,2025-03-26,Customer_291,Consumer,Laptop,Technology,South,6,0.1,325460.37,35857.92
ORD-01219,2025-05-22,Customer_080,Corporate,Headphones,Technology,North,6,0.15,16200.73,1694.67
ORD-01220,2025-06-23,Customer_034,Consumer,Folders,Office Supplies,North,6,0.25,913.21,53.57
ORD-01221,2024-01-06,Customer_293,Consumer,Monitor,Technology,East,7,0.05,119803.06,19503.13
ORD-01222,2025-06-26,Customer_183,Corporate,Printer Paper,Office Supplies,West,3,0.15,1216.16,168.68
ORD-01223,2024-04-16,Customer_222,Corporate,Headphones,Technology,West,7,0.05,25018.66,4797.95
ORD-01224,2025-09-24,Customer_125,Consumer,Desk,Furniture,West,4,0.1,58299.07,5372.36
ORD-01225,2025-08-02,Customer_284,Corporate,Stapler,Office Supplies,North,6,0.2,1411.26,95.32
ORD-01226,2024-01-17,Customer_187,Consumer,Mouse,Technology,East,2,0.0,2440.35,557.95
ORD-01227,2024-01-02,Customer_109,Home Office,Mouse,Technology,South,5,0.0,5925.5,1308.72
ORD-01228,2025-01-17,Customer_262,Consumer,Stapler,Office Supplies,North,3,0.1,741.47,135.35
ORD-01229,2025-04-19,Customer_124,Consumer,Stapler,Office Supplies,West,1,0.1,245.73,52.31
ORD-01230,2025-04-28,Customer_067,Consumer,Table,Furniture,South,7,0.2,74641.35,200.46
ORD-01231,2025-06-16,Customer_021,Corporate,Laptop,Technology,North,7,0.0,467180.06,100706.44
ORD-01232,2024-05-09,Customer_281,Corporate,Cabinet,Furniture,West,1,0.15,9580.11,205.37
ORD-01233,2024-02-05,Customer_272,Consumer,Pen Set,Office Supplies,West,5,0.1,869.08,173.33
ORD-01234,2024-01-04,Customer_033,Corporate,Mouse,Technology,South,4,0.1,4112.91,579.08
ORD-01235,2024-01-11,Customer_297,Consumer,Mouse,Technology,North,4,0.0,4626.62,1069.41
ORD-01236,2025-05-14,Customer_139,Consumer,Pen Set,Office Supplies,East,3,0.15,442.69,54.24
ORD-01237,2024-03-28,Customer_063,Consumer,Folders,Office Supplies,South,3,0.05,625.87,149.1
ORD-01238,2024-07-17,Customer_298,Consumer,Printer Paper,Office Supplies,South,7,0.25,2162.11,60.49
ORD-01239,2025-05-17,Customer_267,Corporate,Bookshelf,Furniture,South,2,0.0,15518.71,2299.12
ORD-01240,2024-04-02,Customer_234,Corporate,Office Chair,Furniture,South,1,0.15,8072.58,164.22
ORD-01241,2025-03-20,Customer_260,Corporate,Laptop,Technology,South,3,0.05,171446.31,27514.42
ORD-01242,2024-01-24,Customer_152,Home Office,Pen Set,Office Supplies,North,6,0.05,925.75,250.21
ORD-01243,2024-12-23,Customer_108,Consumer,Headphones,Technology,East,4,0.0,12916.07,3021.82
ORD-01244,2024-06-02,Customer_144,Consumer,Mouse,Technology,South,3,0.1,2999.35,495.81
ORD-01245,2024-09-12,Customer_040,Corporate,Office Chair,Furniture,North,4,0.2,30042.28,470.96
ORD-01246,2024-05-22,Customer_160,Consumer,Notebook,Office Supplies,South,1,0.0,265.13,74.34
ORD-01247,2025-07-02,Customer_278,Corporate,Stapler,Office Supplies,South,4,0.25,874.66,60.12
ORD-01248,2024-06-12,Customer_114,Corporate,Pen Set,Office Supplies,North,5,0.1,852.64,182.86
ORD-01249,2024-09-01,Customer_192,Corporate,Printer Paper,Office Supplies,West,6,0.0,2786.43,833.14
ORD-01250,2025-02-18,Customer_209,Consumer,Stapler,Office Supplies,West,5,0.2,1266.9,122.55
ORD-01251,2024-10-29,Customer_249,Corporate,Cabinet,Furniture,South,2,0.0,22742.55,4436.82
ORD-01252,2024-10-13,Customer_179,Consumer,Office Chair,Furniture,North,7,0.0,60100.98,10165.59
ORD-01253,2024-11-03,Customer_296,Corporate,Pen Set,Office Supplies,East,7,0.15,980.84,176.4
ORD-01254,2025-05-10,Customer_203,Corporate,Webcam,Technology,East,1,0.0,2969.02,597.96
ORD-01255,2024-06-22,Customer_048,Corporate,Webcam,Technology,North,3,0.25,6415.48,-377.59
ORD-01256,2025-03-25,Customer_099,Corporate,Monitor,Technology,North,3,0.2,46529.6,-125.42
ORD-01257,2025-06-27,Customer_178,Corporate,Monitor,Technology,East,3,0.1,49574.54,7862.26
ORD-01258,2024-05-09,Customer_039,Consumer,Keyboard,Technology,North,6,0.05,15053.5,2644.51
ORD-01259,2025-07-29,Customer_265,Home Office,Notebook,Office Supplies,North,7,0.2,1537.82,144.22
ORD-01260,2025-11-23,Customer_260,Consumer,Webcam,Technology,East,4,0.2,10129.53,-59.86
ORD-01261,2024-10-19,Customer_222,Corporate,Keyboard,Technology,North,6,0.2,12902.03,99.8
ORD-01262,2024-05-10,Customer_020,Home Office,Table,Furniture,East,1,0.1,11567.3,970.87
ORD-01263,2024-02-29,Customer_220,Corporate,Pen Set,Office Supplies,South,2,0.0,374.0,111.63
ORD-01264,2024-04-17,Customer_234,Corporate,Office Chair,Furniture,South,3,0.15,24369.92,688.07
ORD-01265,2025-12-13,Customer_045,Consumer,Stapler,Office Supplies,North,2,0.0,611.7,169.62
ORD-01266,2025-10-05,Customer_076,Home Office,Office Chair,Furniture,South,7,0.05,56425.64,8160.05
ORD-01267,2025-03-11,Customer_142,Consumer,Folders,Office Supplies,South,4,0.0,863.49,246.58
ORD-01268,2025-02-05,Customer_005,Home Office,Cabinet,Furniture,West,2,0.2,17367.01,-155.47
ORD-01269,2025-05-19,Customer_148,Consumer,Folders,Office Supplies,North,3,0.15,610.07,87.75
ORD-01270,2024-12-30,Customer_015,Consumer,Laptop,Technology,North,5,0.15,291549.94,33939.78
ORD-01271,2025-05-30,Customer_074,Corporate,Headphones,Technology,North,2,0.1,5820.89,881.5
ORD-01272,2024-08-21,Customer_057,Consumer,Desk,Furniture,West,1,0.25,11888.76,-947.89
ORD-01273,2024-06-23,Customer_245,Consumer,Table,Furniture,East,1,0.1,11931.26,1174.88
ORD-01274,2025-03-29,Customer_130,Consumer,Mouse,Technology,South,6,0.05,6888.36,1359.59
ORD-01275,2025-06-29,Customer_225,Consumer,Webcam,Technology,West,5,0.0,14533.47,3251.5
ORD-01276,2025-06-30,Customer_114,Home Office,Bookshelf,Furniture,South,6,0.05,46607.9,7081.94
ORD-01277,2025-12-02,Customer_288,Home Office,Laptop,Technology,East,4,0.05,223179.78,40857.14
ORD-01278,2024-04-10,Customer_021,Consumer,Webcam,Technology,East,3,0.2,7611.73,74.3
ORD-01279,2025-06-12,Customer_048,Consumer,Notebook,Office Supplies,West,4,0.05,950.22,239.87
ORD-01280,2024-12-12,Customer_202,Consumer,Webcam,Technology,East,2,0.15,4592.49,338.26
ORD-01281,2024-09-30,Customer_168,Corporate,Desk,Furniture,West,4,0.1,50408.03,4460.57
ORD-01282,2025-10-28,Customer_260,Corporate,Desk,Furniture,East,4,0.1,57536.32,6974.12
ORD-01283,2024-02-27,Customer_276,Consumer,Monitor,Technology,West,2,0.15,31365.67,2508.24
ORD-01284,2025-04-11,Customer_180,Home Office,Printer Paper,Office Supplies,South,4,0.2,1376.92,90.43
ORD-01285,2024-10-09,Customer_055,Home Office,Laptop,Technology,North,7,0.0,442754.2,99389.75
ORD-01286,2025-09-02,Customer_292,Consumer,Folders,Office Supplies,North,1,0.15,200.97,34.2
ORD-01287,2024-01-22,Customer_212,Consumer,Keyboard,Technology,South,6,0.0,15143.42,3146.34
ORD-01288,2024-11-23,Customer_267,Corporate,Office Chair,Furniture,East,1,0.05,9360.91,1058.26
ORD-01289,2024-10-13,Customer_245,Corporate,Mouse,Technology,North,7,0.05,8766.56,1333.46
ORD-01290,2025-06-11,Customer_229,Corporate,Bookshelf,Furniture,West,2,0.2,11579.45,110.13
ORD-01291,2025-10-31,Customer_267,Consumer,Desk,Furniture,East,1,0.1,12929.9,771.74
ORD-01292,2024-09-20,Customer_034,Consumer,Mouse,Technology,West,7,0.0,8172.92,1743.3
ORD-01293,2024-02-17,Customer_123,Consumer,Monitor,Technology,North,1,0.25,13211.06,-76.9
ORD-01294,2025-11-02,Customer_251,Corporate,Bookshelf,Furniture,North,2,0.25,12327.7,-1684.24
ORD-01295,2025-09-01,Customer_276,Home Office,Laptop,Technology,South,4,0.1,247466.98,38227.32
ORD-01296,2024-09-18,Customer_203,Corporate,Cabinet,Furniture,South,5,0.05,53765.12,8019.34
ORD-01297,2025-05-09,Customer_038,Corporate,Stapler,Office Supplies,North,4,0.2,996.12,133.29
ORD-01298,2024-12-06,Customer_036,Consumer,Pen Set,Office Supplies,West,6,0.05,928.44,247.69
ORD-01299,2025-08-21,Customer_128,Corporate,Desk,Furniture,East,6,0.15,77135.11,4916.02
ORD-01300,2024-06-11,Customer_139,Corporate,Pen Set,Office Supplies,North,6,0.1,983.01,167.03
ORD-01301,2025-01-14,Customer_215,Consumer,Desk,Furniture,West,2,0.2,25099.54,-13.17
ORD-01302,2025-08-15,Customer_296,Consumer,Bookshelf,Furniture,South,5,0.1,35983.2,3265.32
ORD-01303,2025-09-09,Customer_171,Consumer,Keyboard,Technology,South,1,0.15,2274.27,169.06
ORD-01304,2025-09-28,Customer_258,Consumer,Webcam,Technology,West,2,0.25,4281.48,-210.52
ORD-01305,2025-04-19,Customer_221,Consumer,Desk,Furniture,North,1,0.1,13735.73,1695.65
ORD-01306,2024-12-28,Customer_095,Corporate,Cabinet,Furniture,North,6,0.0,71070.18,10722.71
ORD-01307,2025-05-08,Customer_216,Consumer,Pen Set,Office Supplies,North,7,0.05,1185.39,296.49
ORD-01308,2024-09-09,Customer_157,Consumer,Laptop,Technology,North,5,0.25,242288.35,-18045.7
ORD-01309,2024-03-19,Customer_123,Consumer,Printer Paper,Office Supplies,North,2,0.05,917.56,212.21
ORD-01310,2024-12-24,Customer_184,Consumer,Printer Paper,Office Supplies,South,7,0.0,2937.4,855.78
ORD-01311,2025-05-09,Customer_049,Consumer,Monitor,Technology,South,2,0.25,29686.73,-1156.82
ORD-01312,2025-07-18,Customer_129,Consumer,Keyboard,Technology,East,4,0.0,9801.85,1860.48
ORD-01313,2025-12-20,Customer_183,Corporate,Headphones,Technology,North,6,0.2,17334.55,481.95
ORD-01314,2025-01-14,Customer_147,Consumer,Monitor,Technology,West,5,0.0,91177.11,21508.16
